X,Y,id,left,top,right,bottom,row_index,col_index
126.972112262758,37.2699598991892,164,197526.4693,518973.5169,198326.4693,519473.5169,18,5
126.972113924155,37.265454691692,165,197526.4693,518473.5169,198326.4693,518973.5169,19,5
126.972115585183,37.2609494807579,166,197526.4693,517973.5169,198326.4693,518473.5169,20,5
126.972117245841,37.2564442663872,167,197526.4693,517473.5169,198326.4693,517973.5169,21,5
126.97211890613,37.2519390485799,168,197526.4693,516973.5169,198326.4693,517473.5169,22,5
126.97212056605,37.2474338273362,169,197526.4693,516473.5169,198326.4693,516973.5169,23,5
126.9721222256,37.2429286026562,170,197526.4693,515973.5169,198326.4693,516473.5169,24,5
126.972123884781,37.2384233745402,171,197526.4693,515473.5169,198326.4693,515973.5169,25,5
126.972125543593,37.2339181429882,172,197526.4693,514973.5169,198326.4693,515473.5169,26,5
126.972127202036,37.2294129080003,173,197526.4693,514473.5169,198326.4693,514973.5169,27,5
126.972128860111,37.2249076695768,174,197526.4693,513973.5169,198326.4693,514473.5169,28,5
126.981111558901,37.3510548325578,175,198326.4693,527973.5169,199126.4693,528473.5169,0,6
126.981112687474,37.3465496866593,176,198326.4693,527473.5169,199126.4693,527973.5169,1,6
126.981113815795,37.3420445373213,177,198326.4693,526973.5169,199126.4693,527473.5169,2,6
126.981114943865,37.3375393845441,178,198326.4693,526473.5169,199126.4693,526973.5169,3,6
126.981116071684,37.3330342283277,179,198326.4693,525973.5169,199126.4693,526473.5169,4,6
126.981117199253,37.3285290686723,180,198326.4693,525473.5169,199126.4693,525973.5169,5,6
126.98111832657,37.3240239055781,181,198326.4693,524973.5169,199126.4693,525473.5169,6,6
126.981119453637,37.3195187390452,182,198326.4693,524473.5169,199126.4693,524973.5169,7,6
126.981120580453,37.3150135690737,183,198326.4693,523973.5169,199126.4693,524473.5169,8,6
126.981121707018,37.3105083956638,184,198326.4693,523473.5169,199126.4693,523973.5169,9,6
126.981122833332,37.3060032188157,185,198326.4693,522973.5169,199126.4693,523473.5169,10,6
126.981123959396,37.3014980385294,186,198326.4693,522473.5169,199126.4693,522973.5169,11,6
126.981125085209,37.2969928548052,187,198326.4693,521973.5169,199126.4693,522473.5169,12,6
126.981126210772,37.2924876676431,188,198326.4693,521473.5169,199126.4693,521973.5169,13,6
126.981127336085,37.2879824770434,189,198326.4693,520973.5169,199126.4693,521473.5169,14,6
126.981128461147,37.2834772830061,190,198326.4693,520473.5169,199126.4693,520973.5169,15,6
126.981129585958,37.2789720855314,191,198326.4693,519973.5169,199126.4693,520473.5169,16,6
126.98113071052,37.2744668846195,192,198326.4693,519473.5169,199126.4693,519973.5169,17,6
126.981131834831,37.2699616802704,193,198326.4693,518973.5169,199126.4693,519473.5169,18,6
126.981132958893,37.2654564724844,194,198326.4693,518473.5169,199126.4693,518973.5169,19,6
126.981134082704,37.2609512612617,195,198326.4693,517973.5169,199126.4693,518473.5169,20,6
126.981135206265,37.2564460466022,196,198326.4693,517473.5169,199126.4693,517973.5169,21,6
126.981136329576,37.2519408285062,197,198326.4693,516973.5169,199126.4693,517473.5169,22,6
126.981137452638,37.2474356069739,198,198326.4693,516473.5169,199126.4693,516973.5169,23,6
126.981138575449,37.2429303820053,199,198326.4693,515973.5169,199126.4693,516473.5169,24,6
126.981139698011,37.2384251536007,200,198326.4693,515473.5169,199126.4693,515973.5169,25,6
126.981140820323,37.2339199217601,201,198326.4693,514973.5169,199126.4693,515473.5169,26,6
126.981141942385,37.2294146864837,202,198326.4693,514473.5169,199126.4693,514973.5169,27,6
126.981143064198,37.2249094477718,203,198326.4693,513973.5169,199126.4693,514473.5169,28,6
126.990140824143,37.3510559296668,204,199126.4693,527973.5169,199926.4693,528473.5169,0,7
126.990141413223,37.3465507835905,205,199126.4693,527473.5169,199926.4693,527973.5169,1,7
126.990142002171,37.3420456340748,206,199126.4693,526973.5169,199926.4693,527473.5169,2,7
126.990142590989,37.3375404811199,207,199126.4693,526473.5169,199926.4693,526973.5169,3,7
126.990143179675,37.3330353247258,208,199126.4693,525973.5169,199926.4693,526473.5169,4,7
126.990143768231,37.3285301648928,209,199126.4693,525473.5169,199926.4693,525973.5169,5,7
126.990144356655,37.3240250016209,210,199126.4693,524973.5169,199926.4693,525473.5169,6,7
126.990144944949,37.3195198349104,211,199126.4693,524473.5169,199926.4693,524973.5169,7,7
126.990145533111,37.3150146647613,212,199126.4693,523973.5169,199926.4693,524473.5169,8,7
126.990146121143,37.3105094911739,213,199126.4693,523473.5169,199926.4693,523973.5169,9,7
126.990146709044,37.3060043141482,214,199126.4693,522973.5169,199926.4693,523473.5169,10,7
126.990147296814,37.3014991336844,215,199126.4693,522473.5169,199926.4693,522973.5169,11,7
